ts,rg1,rg2,rg1tt,rg2tt,rg1tp,rg2tp,temp_bmx,press_bmx,temp_mcp,temp_sht,humidity_sht,si1145_vis,si1145_ir,si1145_uv,wind_spd,wind_dir,wind_gust,wind_gust_dir,heat_idx,wet_bulb_temp,wet_bulb_globe_temp
2026-05-16T09:07:52Z,0,0,0,4,0,0,22.5,850,22.8,22.5,66.9,994,8285,0,0.8,240,1.5,1.5,22.5,18.2,17.7
2026-05-16T09:23:00Z,0,0,0,1.4,0,0,24.1,849.7,23.9,23.7,63.1,523,2918,0,0.7,320,1.5,1.5,23.7,18.8,18.7
2026-05-16T09:38:25Z,0,0,0,1.9,0,0,24.1,849.4,24.2,23.8,61,610,3809,0,0.9,254,2.2,2.2,23.8,18.6,18.8
2026-05-16T09:53:31Z,0,0,0,1.2,0,0,24.3,849.2,24.7,24.2,60.5,476,2393,0,0.6,152,1.1,1.1,24.2,18.9,19.2
2026-05-16T10:08:38Z,0,0,0,1.2,0,0,24.2,848.8,24.8,24.8,56.3,484,2399,0,1.4,169,3.3,3.3,24.8,18.8,19.6
2026-05-16T10:23:45Z,0,0,0,3.8,0,0,24.8,848.7,25.4,25.4,57.2,966,7856,0,0.6,160,1.7,1.7,25.5,19.5,20.1
2026-05-16T10:38:51Z,0,0,0,4,0,0,25.9,848.4,26.6,26.4,56.1,999,8157,0,0.6,172,2.2,2.2,26.4,20.1,20.9
2026-05-16T10:53:57Z,0,0,0,3.7,0,0,26.1,848.2,26.9,26.6,59.3,951,7673,0,0.5,157,1.5,1.5,27.6,20.8,21.7
2026-05-16T11:09:03Z,0,0,0,3.4,0,0,26,848.1,26.7,26.6,53.7,889,6913,0,0.2,192,0.7,0.7,26.6,19.9,21
2026-05-16T11:24:28Z,0,0,0,3.5,0,0,26.4,847.8,27.2,26.6,54.5,905,7118,0,0.4,199,1.1,1.1,27.3,20.1,21.5
2026-05-16T11:39:47Z,0,0,0,0.8,0,0,25.6,847.6,26.2,26.2,53.8,409,1726,0,0.3,184,1.3,1.3,26.3,19.6,20.7
2026-05-16T11:54:54Z,0,0,0,3,0,0,26.2,847.5,26.6,26.8,51.1,811,6146,0,1,161,1.5,1.5,27.3,19.7,21.5
2026-05-16T12:10:00Z,0,0,0,1,0,0,26.1,847.4,26.8,26.4,52,446,2143,0,0.7,198,1.3,1.3,26.4,19.5,20.8
2026-05-16T12:25:25Z,0,0,0,2.6,0,0,25.6,847.2,26.1,26.2,54.1,738,5439,0,0.1,179,0.8,0.8,26.2,19.7,20.7
2026-05-16T12:40:32Z,0,0,0,2.4,0,0,26.9,847.1,27.7,27.8,51.4,709,5135,0,0.9,172,2.4,2.4,28.3,20.6,22.3
2026-05-16T12:55:39Z,0,0,0,2.2,0,0,26.5,847.1,27.2,27.5,52.2,661,4624,0,0.2,158,0.7,0.7,28.1,20.5,22.1
2026-05-16T13:10:45Z,0,0,0,1.2,0,0,26.4,847.2,27.1,27.6,52.6,477,2531,0,0.4,160,1.3,1.3,28.2,20.6,22.1
2026-05-16T13:26:34Z,0,0,0,1.5,0,0,24.9,847.1,25.4,25.7,58.9,532,3241,0,0,164,0.2,0.2,25.8,19.9,20.3
2026-05-16T13:41:40Z,0,0,0,0.5,0,0,25.2,847.1,25.7,26.2,58.5,348,1100,0,0.7,124,3.7,3.7,26.4,20.4,20.8
2026-05-16T13:56:47Z,0,0,0,0.3,0,0,23.9,847.3,24.1,24.5,64.6,312,679,0,0.3,161,1.1,1.1,24.6,19.7,19.4
2026-05-16T14:11:54Z,0,0,0,0.3,0,0,23.3,847.3,23.5,23.8,66.1,306,607,0,0.5,114,1.5,1.5,23.9,19.3,18.9
2026-05-16T14:27:00Z,0,0,0,0.4,0,0,23.4,847.5,23.7,23.8,66.7,331,1004,0,0,73,0.4,0.4,23.9,19.4,18.9
2026-05-16T14:42:08Z,0,0,0,0.2,0,0,23.4,847.6,23.5,23.7,67.4,289,550,0,0.4,73,1.1,1.1,23.8,19.4,18.8
2026-05-16T14:57:32Z,0,0,0,0.1,0,0,23,847.8,23.2,23.4,68.6,271,350,0,0.3,73,0.9,0.9,23.5,19.2,18.5
2026-05-16T15:12:39Z,0,0,0,0.1,0,0,22.5,848,22.7,22.9,69.7,271,342,0,1.5,87,3.1,3.1,23,18.9,18.1
2026-05-16T15:27:39Z,0,0,0,0,0,0,22.1,848.1,22.2,22.4,71.4,264,272,0,1.3,126,2.8,2.8,22.5,18.7,17.7
2026-05-16T15:42:46Z,0,0,0,0,0,0,21.8,848.2,21.9,22.1,72.8,261,253,0,0.3,77,1.5,1.5,22.2,18.6,17.5
2026-05-16T15:57:52Z,0,0,0,0,0,0,21.6,848.3,21.8,21.9,72.9,259,253,0,0.2,151,0.7,0.7,22,18.4,17.3
2026-05-16T16:12:59Z,0,0,0,0,0,0,21.2,848.4,21.3,21.6,73.1,259,253,0,0.9,118,2.2,2.2,21.6,18.2,17
2026-05-16T16:28:06Z,0,0,0,0,0,0,20.8,848.6,20.9,21.2,74.2,261,253,0,0,60,0.4,0.4,21.2,17.9,16.7
2026-05-16T16:43:13Z,0,0,0,0,0,0,20.5,849,20.6,20.8,75.4,261,252,0,0.1,60,0.7,0.7,20.9,17.7,16.3
2026-05-16T16:58:37Z,0,0,0,0,0,0,20.6,849.3,20.8,20.9,75.4,259,253,0,0,60,0.2,0.2,20.9,17.8,16.4
2026-05-16T17:13:45Z,0,0,0,0,0,0,20.6,849.3,20.8,21,74.3,260,253,0,0,67,0,0,21,17.7,16.4
2026-05-16T17:28:51Z,0,0,0,0,0,0,20.6,849.5,20.7,20.9,74.7,259,254,0,0,67,0,0,20.9,17.7,16.4
2026-05-16T17:43:58Z,0,0,0,0,0,0,20.4,849.6,20.5,20.7,75.6,260,252,0,0,67,0,0,20.7,17.6,16.2
2026-05-16T17:59:04Z,0,0,0,0,0,0,20.1,849.6,20.2,20.5,77.1,259,252,0,0,67,0,0,20.5,17.6,16
2026-05-16T18:14:11Z,0,0,0,0,0,0,19.8,849.6,19.9,20.1,78.7,261,254,0,0,67,0,0,20.2,17.5,15.7
2026-05-16T18:29:18Z,0,0,0,0,0,0,19.5,849.8,19.6,19.8,80.7,260,253,0,0,67,0,0,19.8,17.4,15.4
2026-05-16T18:44:40Z,0,0,0,0,0,0,19.3,849.9,19.4,19.6,82.1,260,254,0,0,67,0,0,19.7,17.4,15.3
2026-05-16T18:59:59Z,0,0,0,0,0,0,19.3,850,19.4,19.7,82.8,261,253,0,0,67,0,0,19.8,17.6,15.3
2026-05-16T19:15:06Z,0,0,0,0,0,0,19.4,850.1,19.6,19.8,81.1,260,253,0,0.4,67,1.1,1.1,19.8,17.4,15.4
2026-05-16T19:30:12Z,0,0,0,0,0,0,20,850.1,20.1,20.2,78.7,261,253,0,0.5,67,1.5,1.5,20.3,17.6,15.8
2026-05-16T19:45:19Z,0,0,0,0,0,0,19.7,850,19.8,20,79.4,261,253,0,0.2,129,1.1,1.1,20.1,17.5,15.7
2026-05-16T20:00:43Z,0,0,0,0,0,0,19.2,850.2,19.4,19.6,82.1,259,254,0,0.2,200,0.7,0.7,19.7,17.4,15.3
2026-05-16T20:15:50Z,0,0,0,0,0,0,19,850.2,19.1,19.4,83.3,259,252,0,0.6,145,1.5,1.5,19.5,17.3,15.1
2026-05-16T20:30:57Z,0,0,0,0,0,0,18.8,850.4,19,19.2,83.9,260,252,0,0.1,127,0.7,0.7,19.3,17.2,14.9
2026-05-16T20:46:04Z,0,0,0,0,0,0,18.6,850.3,18.8,19,84.5,259,253,0,0.6,183,2.4,2.4,19,17.1,14.7
2026-05-16T21:01:11Z,0,0,0,0,0,0,18.4,850.3,18.6,18.8,84.9,261,253,0,0.6,176,2,2,18.9,17,14.5
2026-05-16T21:16:18Z,0,0,0,0,0,0,18.1,850.3,18.3,18.6,86,261,253,0,0.1,177,0.4,0.4,18.6,16.9,14.3
2026-05-16T21:31:25Z,0,0,0,0,0,0,18,850.3,18.2,18.5,85.9,260,253,0,0,154,0.2,0.2,18.5,16.7,14.2
2026-05-16T21:46:47Z,0,0,0,0,0,0,17.9,850.2,18,18.3,86.7,260,252,0,0,137,0.2,0.2,18.4,16.7,14.1
2026-05-16T22:01:54Z,0,0,0,0,0,0,17.6,850.3,17.8,17.9,88.8,260,253,0,0.1,167,0.7,0.7,18,16.6,13.7
2026-05-16T22:17:00Z,0,0,0,0,0,0,17.3,850.2,17.5,17.8,90.7,260,253,0,0.2,154,1.7,1.7,17.8,16.6,13.6
2026-05-16T22:32:07Z,0,0,0,0,0,0,17.1,850.1,17.2,17.5,91.8,260,253,0,0,159,0,0,17.5,16.5,13.3
2026-05-16T22:47:13Z,0,0,0,0,0,0,17,849.9,17.1,17.4,92.2,260,254,0,0,159,0.2,0.2,17.5,16.4,13.2
2026-05-16T23:02:20Z,0,0,0,0,0,0,17,849.9,17.1,17.3,92.7,260,253,0,0,159,0,0,17.4,16.5,13.2
2026-05-16T23:17:27Z,0,0,0,0,0,0,17,849.8,17.1,17.4,92.9,260,254,0,0,159,0,0,17.5,16.5,13.2
2026-05-16T23:32:50Z,0,0,0,0,0,0,16.9,849.6,16.9,17.3,92.5,259,254,0,0,159,0,0,17.4,16.4,13.1
2026-05-16T23:47:57Z,0,0,0,0,0,0,16.8,849.3,16.9,17.2,92.8,260,255,0,0,159,0,0,17.3,16.3,13
2026-05-17T00:00:03Z,0,0,0,0,0,0,16.8,849.5,16.9,17.1,92.6,261,255,0,0,159,0,0,17.2,16.2,13
2026-05-17T00:15:59Z,0,0,0,0,0,0,16.7,849.6,16.8,17.1,92.8,259,253,0,0,159,0,0,17.2,16.2,12.9
2026-05-17T00:31:06Z,0,0,0,0,0,0,16.9,849.7,17,17.2,93,259,253,0,0,159,0,0,17.3,16.3,13
2026-05-17T00:46:13Z,0,0,0,0,0,0,16.9,849.6,16.9,17.2,92.6,261,253,0,0.1,159,0.4,0.4,17.3,16.4,13.1
2026-05-17T01:01:19Z,0,0,0,0,0,0,17,849.7,17,17.3,92,260,254,0,0,159,0.4,0.4,17.4,16.4,13.2
2026-05-17T01:16:26Z,0,0,0,0,0,0,17,849.7,17.1,17.4,91.6,260,253,0,0.2,159,1.3,1.3,17.4,16.3,13.2
2026-05-17T01:31:32Z,0,0,0,0,0,0,17,849.7,17.1,17.3,91.3,259,253,0,0.1,159,0.8,0.8,17.4,16.3,13.2
2026-05-17T01:46:54Z,0,0,0,0,0,0,17,849.7,17.1,17.3,91.5,260,254,0,0,159,0,0,17.4,16.3,13.2
2026-05-17T02:02:01Z,0,0,0,0,0,0,17,849.7,17.1,17.3,91.6,261,253,0,0,159,0,0,17.4,16.3,13.2
2026-05-17T02:17:08Z,0,0,0,0,0,0,17,849.6,17.1,17.4,91.7,261,254,0,0,159,0,0,17.4,16.4,13.2
2026-05-17T02:32:15Z,0,0,0,0,0,0,17,849.7,17.1,17.3,91.4,260,254,0,0,159,0,0,17.4,16.3,13.2
2026-05-17T02:47:41Z,0,0,0,0,0,0,17,850,17.1,17.3,91.8,260,253,0,0,159,0,0,17.4,16.3,13.2
2026-05-17T03:03:05Z,0,0,0,0,0,0,17,849.8,17.1,17.3,92,261,254,0,0,159,0,0,17.4,16.4,13.2
2026-05-17T03:18:12Z,0,0,0,0,0,0,17,850,17.1,17.4,91.8,260,258,0,0,159,0,0,17.5,16.4,13.2
2026-05-17T03:33:19Z,0,0,0,0,0,0,17.1,850.1,17.2,17.4,91.5,263,281,0,0,159,0,0,17.5,16.4,13.3
2026-05-17T03:48:26Z,0,0,0,0.1,0,0,17.1,850.2,17.2,17.5,90.9,267,350,0,0,159,0,0,17.6,16.4,13.3
2026-05-17T04:04:05Z,0,0,0,0.1,0,0,17.2,850.3,17.3,17.6,90.7,271,365,0,0,159,0,0,17.7,16.5,13.4
2026-05-17T04:19:13Z,0,0,0,0.1,0,0,17.4,850.5,17.5,17.7,91.1,266,338,0,0,159,0,0,17.8,16.6,13.5
2026-05-17T04:34:20Z,0,0,0,0.1,0,0,17.4,850.7,17.6,17.8,90.9,280,462,0,0,159,0,0,17.9,16.7,13.6
2026-05-17T04:49:27Z,0,0,0,0.3,0,0,17.6,850.9,17.8,18,90.3,316,853,0,0,159,0,0,18.1,16.8,13.8
2026-05-17T05:04:33Z,0,0,0,0.5,0,0,18.1,851,18.2,18.5,88.3,352,1258,0,0.6,159,1.3,1.3,18.6,17,14.2
2026-05-17T05:19:40Z,0,0,0,0.8,0,0,18.4,851.2,18.6,18.7,86.1,399,1723,0,0.3,183,1.1,1.1,18.8,17,14.4
2026-05-17T05:34:48Z,0,0,0,1.1,0,0,18.7,851.4,18.8,18.8,84.2,455,2282,0,1.2,265,2.2,2.2,18.9,16.9,14.5
2026-05-17T05:50:12Z,0,0,0,1.3,0,0,19.9,851.5,20.6,20,79.8,499,2728,0,0.4,177,1.3,1.3,20.1,17.5,15.7
2026-05-17T06:05:18Z,0,0,0,1.1,0,0,19.6,851.6,20,19.7,81.8,458,2333,0,0,181,0,0,19.8,17.5,15.4
2026-05-17T06:20:25Z,0,0,0,0.8,0,0,19.3,851.6,19.5,19.3,81.4,399,1632,0,0.3,183,0.9,0.9,19.4,17.1,15
2026-05-17T06:35:31Z,0,0,0.2,2.6,0,0,20.6,851.6,21.1,20.8,75.7,742,5689,0,0.8,183,1.5,1.5,20.9,17.8,16.3
2026-05-17T06:50:37Z,0,0,0.2,2.1,0,0,20.1,851.9,20.4,20,78.5,645,4453,0,1.6,183,2.6,2.6,20.1,17.4,15.6
2026-05-17T07:05:43Z,0,0,0.2,2.9,0,0,20.1,851.8,20.3,20.1,77,802,6086,0,0.4,183,0.9,0.9,20.1,17.3,15.7
2026-05-17T07:20:49Z,0,0,0.2,2.2,0,0,23,851.7,23.6,23.1,66.9,663,4428,0,0.3,183,1.3,1.3,23.1,18.7,18.2
2026-05-17T07:35:55Z,0,0,0.2,0.9,0,0,21.9,851.8,22.6,21.8,70.2,432,2121,0,1,183,2.4,2.4,21.8,18,17.2
2026-05-17T07:51:17Z,0,0,0.2,1.1,0,0,21.1,851.8,21.6,21.4,73.6,458,2192,0,0.2,183,0.9,0.9,21.4,18,16.8
2026-05-17T08:06:24Z,0,0,0.2,4,0,0,21.9,851.6,22.5,22.1,70.5,996,8243,0,0,183,0.2,0.2,22.1,18.3,17.4
2026-05-17T08:21:30Z,0,0,0.2,1.2,0,0,22.5,851.5,23.1,22.3,69.2,487,2513,0,1.1,183,1.7,1.7,22.4,18.4,17.6
2026-05-17T08:36:37Z,0,0,0.2,3.9,0,0,22,851.3,22.2,21.9,70,988,8154,0,1.1,183,2,2,22,18.1,17.3
2026-05-17T08:51:43Z,0,0,0.2,2.1,0,0,22.5,851,22.9,22.5,69.5,651,4216,0,0.5,183,1.7,1.7,22.5,18.5,17.8
2026-05-17T09:06:49Z,0,0,0.2,1.3,0,0,23,850.9,23.6,23.2,65.9,493,2482,0,0.4,183,1.5,1.5,23.2,18.7,18.3
2026-05-17T09:21:55Z,0,0,0.2,4.1,0,0,23.7,850.7,24.2,23.5,62.4,1024,8585,0,1.4,183,2.2,2.2,23.5,18.5,18.6
2026-05-17T09:37:20Z,0,0,0.2,4.1,0,0,23.7,850.4,24.4,24.4,60.2,1013,8360,0,1.2,183,2.6,2.6,24.4,19,19.3
2026-05-17T09:52:26Z,0,0,0.2,4.1,0,0,24.7,850.2,25,24.7,60.6,1014,8305,0,0.2,325,0.7,0.7,24.7,19.3,19.5
2026-05-17T10:07:33Z,0,0,0.2,1.1,0,0,24.1,850,24.3,23.9,60.8,457,2051,0,0.4,290,1.3,1.3,23.9,18.7,18.9
2026-05-17T10:22:39Z,0,0,0.2,1.4,0,0,24.8,849.7,25.1,25,57.3,510,2800,0,0,304,0.4,0.4,25,19.1,19.7
2026-05-17T10:37:46Z,0,0,0.2,1.3,0,0,24,849.6,24.7,24.5,58.4,498,2574,0,0.5,199,1.3,1.3,24.5,18.8,19.4
2026-05-17T10:52:53Z,0,0,0.2,4.2,0,0,26.9,849.3,27.4,27.1,53.5,1036,8830,0,0.9,199,1.7,1.7,27.7,20.4,21.8
2026-05-17T11:07:59Z,0,0,0.2,3.7,0,0,25.5,849.1,26.2,26.2,53.7,950,7871,0,0.1,183,1.1,1.1,26.2,19.6,20.7
2026-05-17T11:23:25Z,0,0,0.2,1,0,0,25.5,849,25.9,26.2,55.7,447,2133,0,0,183,0.4,0.4,26.3,19.9,20.8
2026-05-17T11:38:31Z,0,0,0.2,1.1,0,0,25.3,848.8,25.9,25.9,56.4,472,2432,0,0.5,183,1.1,1.1,26,19.8,20.5
2026-05-17T11:53:37Z,0,0,0.2,0.8,0,0,24,848.6,24.4,24.6,61,398,1692,0,0.2,124,1.7,1.7,24.6,19.3,19.5
2026-05-17T12:08:43Z,0,0,0.2,0.6,0,0,23.6,848.5,23.9,24.1,61.5,359,1302,0,0.3,164,0.7,0.7,24.1,18.9,19.1
2026-05-17T12:23:49Z,0,0,0.2,0.8,0,0,23.3,848.3,23.5,23.7,65.3,406,1783,0,0.3,181,1.3,1.3,23.8,19.1,18.8
2026-05-17T12:38:56Z,0,0,0.2,1.1,0,0,23.9,848.1,24.4,24.4,63.2,455,2284,0,0.3,174,1.3,1.3,24.5,19.4,19.4
2026-05-17T12:54:03Z,0,0,0.2,1.1,0,0,23.9,848.2,24.2,24.4,63,459,2377,0,0.5,101,2.4,2.4,24.5,19.4,19.4
2026-05-17T13:09:28Z,0,0,0.2,0.7,0,0,23.7,848.1,24.1,24.3,62.5,385,1496,0,0.3,161,0.9,0.9,24.4,19.2,19.3
2026-05-17T13:24:35Z,0,0,0.2,1.2,0,0,23.9,848.1,24.3,24.5,61.8,473,2570,0,0.2,149,0.9,0.9,24.6,19.3,19.4
2026-05-17T13:39:41Z,0,0,0.2,1.3,0,0,24.5,848,25,25.4,59.2,495,2827,0,1.3,111,4.1,4.1,25.5,19.8,20.2
2026-05-17T13:54:48Z,0,0,0.2,0.8,0,0,24.1,848,24.8,25,60.2,410,1888,0,0.9,183,2,2,25.1,19.6,19.9
2026-05-17T14:09:54Z,0,0,0.2,0.7,0,0,23.7,848.2,24.2,24.6,60.8,392,1704,0,0.1,176,1.3,1.3,24.7,19.3,19.5
2026-05-17T14:25:00Z,0,0,0.2,0.3,0,0,23.6,848.4,24,24.5,62,310,757,0,0.5,119,2.6,2.6,24.5,19.3,19.4
2026-05-17T14:40:06Z,0,0,0.2,0.2,0,0,22.7,848.6,22.9,23.3,65.8,284,491,0,0.1,153,0.7,0.7,23.3,18.7,18.4
2026-05-17T14:55:31Z,0,0,0.2,0.1,0,0,22.5,848.8,22.7,22.9,67.9,279,451,0,0,84,0,0,22.9,18.7,18.1
2026-05-17T15:10:37Z,0,0,0.2,0.1,0,0,22.1,848.9,22.2,22.5,68.7,267,300,0,0.1,99,0.7,0.7,22.5,18.4,17.8
2026-05-17T15:25:44Z,0,0,0.2,0,0,0,21.7,849,21.8,22,70.3,263,275,0,0.3,105,1.1,1.1,22.1,18.2,17.4
2026-05-17T15:40:51Z,0,0,0.2,0,0,0,21.3,849.2,21.4,21.7,72.2,261,254,0,0.2,124,0.7,0.7,21.7,18.1,17.1
2026-05-17T15:55:57Z,0,0,0.2,0,0,0,20.9,849.4,21,21.3,74.3,260,253,0,0.1,156,0.9,0.9,21.3,18,16.7
2026-05-17T16:11:03Z,0,0,0.2,0,0,0,20.6,849.7,20.8,21,75.5,258,252,0,0,156,0,0,21,17.9,16.5
2026-05-17T16:26:10Z,0,0,0.2,0,0,0,20.4,849.9,20.6,20.8,77,260,253,0,0.1,156,0.4,0.4,20.8,17.9,16.3
2026-05-17T16:41:35Z,0,0,0.2,0,0,0,20.4,850.1,20.5,20.7,77.4,260,253,0,0.4,156,0.7,0.7,20.8,17.9,16.3
2026-05-17T16:56:41Z,0,0,0.2,0,0,0,20.3,850.2,20.4,20.7,77.7,260,255,0,0.6,156,1.1,1.1,20.7,17.9,16.2
2026-05-17T17:11:48Z,0,0,0.2,0,0,0,20.2,850.3,20.3,20.6,77.7,260,253,0,0,156,0,0,20.6,17.8,16.1
2026-05-17T17:27:14Z,0,0,0.2,0,0,0,19.9,850.4,20.1,20.3,78.1,260,253,0,0.1,156,0.4,0.4,20.3,17.5,15.8
2026-05-17T17:42:37Z,0,0,0.2,0,0,0,19.9,850.5,20.1,20.2,78.4,259,254,0,0,100,0,0,20.3,17.6,15.8
2026-05-17T17:57:43Z,0,0,0.2,0,0,0,19.7,850.5,19.9,20.1,78.8,260,253,0,0,108,0,0,20.2,17.5,15.7
2026-05-17T18:12:50Z,0,0,0.2,0,0,0,19.6,850.7,19.7,19.9,79.5,261,253,0,0,126,0,0,19.9,17.3,15.5
2026-05-17T18:27:57Z,0,0,0.2,0,0,0,19.4,850.9,19.6,19.8,80.3,262,254,0,0,126,0,0,19.8,17.3,15.4
2026-05-17T18:43:45Z,0,0,0.2,0,0,0,19.4,851.1,19.5,19.7,81.6,259,253,0,0,126,0.2,0.2,19.8,17.4,15.4
2026-05-17T18:58:51Z,0,0,0.2,0,0,0,19.4,851.2,19.6,19.7,81.3,258,254,0,0,126,0.4,0.4,19.8,17.4,15.4
2026-05-17T19:13:57Z,0,0,0.2,0,0,0,19.6,851.3,19.7,19.9,77.9,260,253,0,0.9,129,2.6,2.6,19.9,17.2,15.5
2026-05-17T19:29:03Z,0,0,0.2,0,0,0,19.5,851.4,19.6,19.9,78,261,254,0,0.4,149,1.3,1.3,19.9,17.2,15.5
2026-05-17T19:44:11Z,0,0,0.2,0,0,0,19.3,851.4,19.4,19.7,78.9,260,253,0,0,76,0.2,0.2,19.7,17.1,15.3
2026-05-17T19:59:17Z,0,0,0.2,0,0,0,19.1,851.4,19.2,19.5,79.5,259,253,0,0,126,0,0,19.5,17,15.1
2026-05-17T20:14:42Z,0,0,0.2,0,0,0,19.1,851.3,19.2,19.5,79.8,259,254,0,0.1,151,0.7,0.7,19.5,17,15.1
2026-05-17T20:29:49Z,0,0,0.2,0,0,0,19.1,851.3,19.2,19.5,80.1,260,253,0,0.1,174,0.4,0.4,19.5,17,15.1
2026-05-17T20:44:55Z,0,0,0.2,0,0,0,18.6,851.4,18.8,19.1,82.5,258,254,0,0.2,152,1.1,1.1,19.1,16.9,14.8
2026-05-17T21:00:02Z,0,0,0.2,0,0,0,18.1,851.3,18.2,18.6,85.4,260,254,0,0,152,0.4,0.4,18.7,16.8,14.3
2026-05-17T21:15:09Z,0,0,0.2,0,0,0,18.2,851.3,18.2,18.5,84.9,260,253,0,0.1,189,1.1,1.1,18.6,16.7,14.3
2026-05-17T21:30:15Z,0,0,0.2,0,0,0,18.1,851.2,18.2,18.5,84.8,262,253,0,0.6,189,1.7,1.7,18.6,16.7,14.3
2026-05-17T21:45:21Z,0,0,0.2,0,0,0,18.1,851.2,18.2,18.5,85.4,261,254,0,0.2,186,0.7,0.7,18.6,16.7,14.2
2026-05-17T22:00:47Z,0,0,0.2,0,0,0,18,851.1,18.1,18.4,84.8,261,253,0,0,186,0.2,0.2,18.4,16.5,14.1
2026-05-17T22:15:53Z,0,0,0.2,0,0,0,17.8,850.9,17.9,18.2,85.5,261,253,0,0,185,0,0,18.2,16.5,14
2026-05-17T22:31:01Z,0,0,0.2,0,0,0,17.7,850.8,17.8,18.1,85.8,260,254,0,0,112,0,0,18.1,16.4,13.8
2026-05-17T22:46:08Z,0,0,0.2,0,0,0,17.6,850.6,17.8,18,86.2,260,253,0,0.1,135,0.7,0.7,18,16.3,13.7
2026-05-17T23:01:16Z,0,0,0.2,0,0,0,17.5,850.4,17.7,17.9,87.3,261,253,0,0,141,0,0,18,16.4,13.7
2026-05-17T23:16:23Z,0,0,0.2,0,0,0,17.4,850.2,17.6,17.8,87,260,254,0,0.1,148,0.4,0.4,17.9,16.3,13.6
2026-05-17T23:31:49Z,0,0,0.2,0,0,0,17.4,850.1,17.5,17.7,88.2,260,254,0,0,148,0,0,17.8,16.3,13.5
2026-05-17T23:46:56Z,0,0,0.2,0,0,0,17.3,850.1,17.4,17.7,88.3,259,252,0,0,148,0,0,17.7,16.3,13.5
2026-05-18T00:00:02Z,0,0,0.2,0,0,0,17.2,849.9,17.3,17.6,88.3,261,253,0,0,148,0,0,17.6,16.2,13.4
2026-05-18T00:15:09Z,0,0,0.2,0,0,0,17.1,849.8,17.2,17.4,89.3,260,254,0,0,148,0,0,17.5,16.2,13.3
2026-05-18T00:30:16Z,0,0,0.2,0,0,0,17.1,849.5,17.2,17.4,90.1,259,253,0,0,148,0,0,17.5,16.2,13.2
2026-05-18T00:45:23Z,0,0,0.2,0,0,0,17,849.6,17.1,17.4,90.2,259,252,0,0,148,0,0,17.5,16.2,13.2
2026-05-18T01:00:30Z,0,0,0.2,0,0,0,16.8,849.9,16.9,17.2,90.9,260,253,0,0,148,0.2,0.2,17.3,16.1,13
2026-05-18T01:15:54Z,0,0,0.2,0,0,0,17,850,17.1,17.3,91.3,260,253,0,0,148,0,0,17.4,16.3,13.1
2026-05-18T01:31:01Z,0,0,0.2,0,0,0,17,850,17.2,17.4,90.9,260,253,0,0,148,0,0,17.5,16.3,13.2
2026-05-18T01:46:18Z,0,0,0.2,0,0,0,17.1,850.1,17.2,17.4,90.8,260,252,0,0,148,0,0,17.5,16.3,13.3
2026-05-18T02:01:47Z,0,0,0.2,0,0,0,17.2,850.3,17.3,17.5,90.9,260,253,0,0,148,0,0,17.6,16.4,13.3
2026-05-18T02:16:53Z,0,0,0.2,0,0,0,17.2,850.3,17.2,17.5,91.5,260,253,0,0.1,148,0.2,0.2,17.6,16.5,13.4
2026-05-18T02:32:00Z,0,0,0.2,0,0,0,16.9,850.4,17,17.3,91.9,260,252,0,0.6,148,1.3,1.3,17.4,16.3,13.1
2026-05-18T02:47:07Z,0,0,0.2,0,0,0,16.7,850.6,16.8,17.1,92.4,260,253,0,0,96,0,0,17.2,16.2,12.9
2026-05-18T03:02:14Z,0,0,0.2,0,0,0,16.6,850.8,16.7,17,92.7,259,254,0,0.2,98,0.7,0.7,17.1,16.1,12.8
2026-05-18T03:17:21Z,0,0,0.2,0,0,0,16.6,850.9,16.7,16.9,93.1,261,259,0,0,102,0.4,0.4,17,16.1,12.8
2026-05-18T03:32:46Z,0,0,0.2,0,0,0,16.6,851,16.7,17,93.2,264,282,0,0,64,0,0,17.1,16.2,12.8
2026-05-18T03:47:53Z,0,0,0.2,0.1,0,0,16.7,851.1,16.8,17,93.3,274,386,0,0,79,0.2,0.2,17.1,16.2,12.9
2026-05-18T04:02:53Z,0,0,0.2,0.2,0,0,16.7,851.2,16.8,17,93,294,632,0,0,342,0,0,17.1,16.2,12.9
2026-05-18T04:18:00Z,0,0,0.2,0.2,0,0,16.9,851.3,17,17.2,92.6,299,663,0,0,343,0.2,0.2,17.3,16.3,13.1
2026-05-18T04:33:07Z,0,0,0.2,0.3,0,0,17.1,851.5,17.1,17.4,92,317,878,0,0,342,0.2,0.2,17.5,16.4,13.2
2026-05-18T04:48:13Z,0,0,0.2,0.3,0,0,17.5,851.6,17.6,17.7,91,313,813,0,0,341,0,0,17.8,16.7,13.6
2026-05-18T05:03:20Z,0,0,0.2,0.4,0,0,18,851.7,18.1,18.3,90.1,341,1142,0,0,342,0.2,0.2,18.4,17.1,14.1
2026-05-18T05:18:27Z,0,0,0.2,0.5,0,0,18.3,851.9,18.4,18.5,87.9,343,1116,0,0,341,0,0,18.7,17.1,14.3
2026-05-18T05:34:07Z,0,0,0.2,0.8,0,0,18.7,851.9,18.9,19,86.3,406,1764,0,0,341,0,0,19.1,17.3,14.7
2026-05-18T05:49:13Z,0,0,0.2,0.6,0,0,19.7,852,19.9,19.9,83.2,366,1427,0,0,27,0,0,20,17.8,15.6
